# lambda flux
# nm F$_{\lambda}$[W$m^{-2}\,nm^{-1}$]
637.2408662623918 9.79291124046236e-19
637.3418117414745 9.340204465728988e-19
637.4427572205574 9.749998287818668e-19
637.5437026996401 9.920178388440603e-19
637.644648178723 9.97230987013248e-19
637.7455936578058 1.0301522955100596e-18
637.8465391368885 1.0521571191416204e-18
637.9474846159713 1.0332148967063563e-18
638.0484300950541 1.0529505617752322e-18
638.1493755741369 1.0665189008732403e-18
638.2503210532197 1.0795808093350252e-18
638.3512665323025 1.1004032037029135e-18
638.4522120113853 1.0922852012718264e-18
638.553157490468 1.1628535761430435e-18
638.6541029695509 1.224700052225502e-18
638.7550484486336 1.2151335678960949e-18
638.8559939277164 1.1842612228609883e-18
638.9569394067993 1.121795699512427e-18
639.057884885882 1.097773889685832e-18
639.1588303649648 1.066369194458508e-18
639.2597758440476 1.0295676557707542e-18
639.3607213231304 1.077059026822995e-18
639.4616668022131 1.0647775732231964e-18
639.562612281296 9.985163671315732e-19
639.6635577603788 9.937793442080642e-19
639.7645032394615 1.0296127825555069e-18
639.8654487185444 1.0459476479973457e-18
639.9663941976271 1.0709631696832445e-18
640.0673396767099 1.094518486436538e-18
640.1682851557927 1.0308741629006956e-18
640.2692306348755 1.0385411335277846e-18
640.3701761139583 9.801058692283494e-19
640.4711215930411 9.541381941379792e-19
640.5720670721239 1.0274597085918411e-18
640.6730125512066 9.817177092050395e-19
640.7739580302895 1.0007222682984508e-18
640.8749035093722 9.884985432876438e-19
640.975848988455 1.0212823562855146e-18
641.0767944675379 9.71900350155234e-19
641.1777399466206 9.400769456322691e-19
641.2786854257034 9.989049275947614e-19
641.3796309047862 9.595275781074367e-19
641.480576383869 9.35644528773065e-19
641.5815218629518 9.797988218540877e-19
641.6824673420346 1.0179149463124855e-18
641.7834128211174 9.712662033950752e-19
641.8843583002001 9.75209669799582e-19
641.985303779283 1.0075406349512338e-18
642.0862492583657 9.504281512301787e-19
642.1871947374485 9.764048637335068e-19
642.2881402165314 1.0107344797088767e-18
642.3890856956141 9.799585833772469e-19
642.4900311746969 9.83642802965345e-19
642.5909766537796 9.530331768024906e-19
642.6919221328625 9.544455453327995e-19
642.7928676119452 9.602614134812158e-19
642.893813091028 9.543274609267025e-19
642.9947585701109 9.56739721996026e-19
643.0957040491936 9.820868257295656e-19
643.1966495282765 1.0015629672327182e-18
643.2975950073592 9.626795036388614e-19
643.398540486442 9.832366487549208e-19
643.4994859655249 9.864074990242987e-19
643.6004314446076 9.421586879719604e-19
643.7013769236904 9.429378574353933e-19
643.8023224027731 9.750991567874028e-19
643.903267881856 9.73535313618431e-19
644.0042133609387 9.957220369987773e-19
644.1051588400215 9.51578914198368e-19
644.2061043191043 9.707303284521277e-19
644.3070497981871 9.549147728473338e-19
644.40799527727 9.48990302834306e-19
644.5089407563527 9.636591821457238e-19
644.6098862354355 9.783857439762427e-19
644.7108317145182 1.0143591494626266e-18
644.8117771936011 1.0013541335763551e-18
644.9127226726839 9.992918389199056e-19
645.0136681517666 9.897612209202073e-19
645.1146136308495 9.965178932995132e-19
645.2155591099322 1.0470344013428288e-18
645.316504589015 1.0307026577847776e-18
645.4174500680978 1.038842875676355e-18
645.5183955471806 1.0300053191117556e-18
645.6193410262634 9.798385617292405e-19
645.7202865053462 9.994534028465517e-19
645.821231984429 9.81789739568621e-19
645.9221774635117 9.835303115670677e-19
646.0231229425946 9.874291169383643e-19
646.1240684216773 9.344929626979175e-19
646.2250139007601 9.40794596305295e-19
646.325959379843 9.486251037339653e-19
646.4269048589257 9.512632496747749e-19
646.5278503380085 9.351207534414966e-19
646.6287958170913 9.739231185985807e-19
646.7297412961741 9.61968671053452e-19
646.8306867752569 9.201544521274866e-19
646.9316322543397 9.674295564026522e-19
647.0325777334225 9.719566477008947e-19
647.1335232125052 9.897948049742289e-19
647.2344686915881 9.474236995919423e-19
647.3354141706708 9.13895158090257e-19
647.4363596497536 9.152748443205615e-19
647.5373051288364 9.414099378369304e-19
647.6382506079192 9.467060930881241e-19
647.739196087002 9.207525744744067e-19
647.8401415660848 9.190015270889686e-19
647.9410870451676 9.140081789082995e-19
648.0420325242503 9.278245751676022e-19
648.1429780033332 9.193382787251977e-19
648.243923482416 8.792635887874384e-19
648.3448689614987 9.213929346435495e-19
648.4458144405816 9.339832255925366e-19
648.5467599196643 9.014260328632182e-19
648.6477053987471 9.325176325246743e-19
648.74865087783 9.66401631366503e-19
648.8495963569127 9.39004288652949e-19
648.9505418359955 9.255969743419846e-19
649.0514873150782 9.345609736065e-19
649.1524327941611 9.225147851748999e-19
649.2533782732438 9.285154990502993e-19
649.3543237523266 9.465064822398552e-19
649.4552692314094 9.50700216786783e-19
649.5562147104922 9.566149159239857e-19
649.657160189575 9.131237379516414e-19
649.7581056686578 9.220766214373125e-19
649.8590511477406 9.464431693272644e-19
649.9599966268233 9.819322878144462e-19
650.0609421059062 9.696042624869768e-19
650.161887584989 9.47053480824627e-19
650.2628330640717 1.0069370222291062e-18
650.3637785431546 9.502306137396905e-19
650.4647240222373 9.622575807820093e-19
650.5656695013201 9.292223336916767e-19
650.6666149804029 9.488707290926889e-19
650.7675604594857 9.390624744897857e-19
650.8685059385684 9.279786227617551e-19
650.9694514176513 9.307763682533375e-19
651.0703968967341 8.894194876326258e-19
651.1713423758168 9.429995465466641e-19
651.2722878548997 9.478152780434231e-19
651.3732333339824 9.299865196133816e-19
651.4741788130652 9.317590349667765e-19
651.5751242921481 9.319468817749118e-19
651.6760697712308 9.383578507264084e-19
651.7770152503136 9.369134732176145e-19
651.8779607293964 9.636238428845615e-19
651.9789062084792 9.398083138688091e-19
652.079851687562 8.95505568723003e-19
652.1807971666448 9.117610276055098e-19
652.2817426457276 9.17485607351509e-19
652.3826881248103 9.261911497611494e-19
652.4836336038932 9.307033348445167e-19
652.5845790829759 9.138661073333125e-19
652.6855245620587 9.548891835790655e-19
652.7864700411415 9.923946528000102e-19
652.8874155202243 9.553431365859697e-19
652.9883609993071 9.778580960022888e-19
653.0893064783899 9.173677746941403e-19
653.1902519574727 9.523971909108706e-19
653.2911974365554 9.716032693882341e-19
653.3921429156383 9.328209166778175e-19
653.4930883947211 9.30223859670594e-19
653.5940338738038 9.241041312776228e-19
653.6949793528867 9.12282401470065e-19
653.7959248319694 9.08928604338545e-19
653.8968703110522 9.289959041762543e-19
653.997815790135 9.151284551417678e-19
654.0987612692178 9.210850780170359e-19
654.1997067483005 9.145848225510855e-19
654.3006522273834 9.374459910087439e-19
654.4015977064662 9.270265051626681e-19
654.5025431855489 9.145213510215256e-19
654.6034886646318 9.100664030444642e-19
654.7044341437145 9.009277768620642e-19
654.8053796227973 9.0019434773756e-19
654.9063251018802 8.95209861776082e-19
655.0072705809629 9.099723641925463e-19
655.1082160600457 9.034180265891527e-19
655.2091615391284 9.270398387383044e-19
655.3101070182113 9.525791654191212e-19
655.4110524972941 9.377991825482812e-19
655.5119979763768 9.260172838166231e-19
655.6129434554597 8.907337186754003e-19
655.7138889345424 9.244891220984574e-19
655.8148344136252 9.1645431107686e-19
655.915779892708 9.226590079148282e-19
656.0167253717908 9.434702415941157e-19
656.1176708508735 9.180097933841276e-19
656.2186163299564 9.319842929000883e-19
656.3195618090392 9.253559523060122e-19
656.4205072881219 9.216655325016594e-19
656.5214527672048 9.020636844482917e-19
656.6223982462875 9.180166576107764e-19
656.7233437253703 9.160069154962775e-19
656.8242892044532 9.137876967720518e-19
656.9252346835359 9.183797515294714e-19
657.0261801626187 8.933868062144033e-19
657.1271256417015 9.418682807265248e-19
657.2280711207843 9.446503508852064e-19
657.329016599867 9.430335941918954e-19
657.4299620789499 9.546729270047288e-19
657.5309075580327 8.963023050737924e-19
657.6318530371154 8.847156330265196e-19
657.7327985161983 9.281665150789475e-19
657.833743995281 8.873291842515472e-19
657.9346894743638 9.218057490229284e-19
658.0356349534466 9.235243413965446e-19
658.1365804325294 9.401959227151777e-19
658.2375259116122 8.917093275751849e-19
658.338471390695 8.724991116856334e-19
658.4394168697778 9.1286565849168e-19
658.5403623488605 8.623713487101531e-19
658.6413078279434 8.683816413603164e-19
658.7422533070262 9.071518181727076e-19
658.8431987861089 8.828579978545312e-19
658.9441442651918 8.988368962374262e-19
659.0450897442745 8.9362943403261e-19
659.1460352233573 8.886601894962586e-19
659.24698070244 8.988439651149153e-19
659.3479261815229 9.568245295491437e-19
659.4488716606056 9.51039671117983e-19
659.5498171396885 9.30784721954195e-19
659.6507626187713 9.701784742918242e-19
659.751708097854 9.33120198932728e-19
659.8526535769369 9.248951360616451e-19
659.9535990560196 9.31152556995768e-19
660.0545445351024 9.374078408595338e-19
660.1554900141853 9.342452362183803e-19
660.256435493268 9.132837418312202e-19
660.3573809723508 9.07454784972404e-19
660.4583264514335 9.403293412964943e-19
660.5592719305164 9.427260774698125e-19
660.6602174095992 9.50467900049546e-19
660.761162888682 9.302237643891877e-19
660.8621083677648 9.088411526563096e-19
660.9630538468475 8.895163259417594e-19
661.0639993259304 9.194795791443616e-19
661.1649448050131 9.323402367648388e-19
661.2658902840959 9.391840972764186e-19
661.3668357631786 9.429785688750695e-19
661.4677812422615 9.153111316469988e-19
661.5687267213443 9.289583338976202e-19
661.669672200427 9.261992701750428e-19
661.7706176795099 9.055944202353825e-19
661.8715631585926 8.836716595103532e-19
661.9725086376754 9.26211909932776e-19
662.0734541167583 9.29705729421437e-19
662.174399595841 9.319157139105812e-19
662.2753450749238 9.147443955794972e-19
662.3762905540066 9.533117829299157e-19
662.4772360330894 1.0041229281326752e-18
662.5781815121721 9.818606307703347e-19
662.679126991255 8.549304189708215e-19
662.7800724703377 9.127477031014465e-19
662.8810179494205 9.246768980898923e-19
662.9819634285034 9.069301397996271e-19
663.0829089075861 9.105726448019813e-19
663.1838543866689 9.304883030280233e-19
663.2847998657517 9.500390510459766e-19
663.3857453448345 9.451792444791428e-19
663.4866908239173 9.487610767373583e-19
663.5876363030001 9.50369826606622e-19
663.6885817820829 1.3135529393311785e-18
663.7895272611656 8.960080801574387e-19
663.8904727402485 1.0550821060621796e-18
663.9914182193313 9.861426313699777e-19
664.092363698414 9.81744719431712e-19
664.1933091774969 9.634382787608126e-19
664.2942546565796 9.583717689060715e-19
664.3952001356624 9.0692933301887e-19
664.4961456147452 9.31513871380486e-19
664.597091093828 1.193235989702904e-18
664.6980365729107 2.3544568144061646e-18
664.7989820519936 4.729246835358023e-18
664.8999275310764 6.876475602035185e-18
665.0008730101591 8.616819745540099e-18
665.101818489242 1.053661951197383e-17
665.2027639683247 1.2157766764308317e-17
665.3037094474075 1.2932371392509662e-17
665.4046549264904 1.2478713920308857e-17
665.5056004055731 1.0603409311830958e-17
665.6065458846559 8.595207533703862e-18
665.7074913637387 6.726208738822469e-18
665.8084368428215 4.519340938505013e-18
665.9093823219042 1.88429533384593e-18
666.010327800987 1.0188107368761622e-18
666.1112732800698 9.26309942249944e-19
666.2122187591526 9.029056375937e-19
666.3131642382355 8.737616193498596e-19
666.4141097173182 9.057653716648771e-19
666.515055196401 8.972586263365937e-19
666.6160006754837 8.671620007288304e-19
666.7169461545666 9.30201413788566e-19
666.8178916336494 9.956008692566857e-19
666.9188371127321 1.0863450558579499e-18
667.019782591815 1.1573046700667877e-18
667.1207280708977 1.1492922045924416e-18
667.2216735499806 1.1720045293151957e-18
667.3226190290634 1.216101594937108e-18
667.4235645081461 1.244589699124013e-18
667.524509987229 1.2330763144369136e-18
667.6254554663117 1.2155667482661867e-18
667.7264009453945 1.16944908267289e-18
667.8273464244772 1.1244550176684912e-18
667.9282919035601 1.0051044315460082e-18
668.0292373826428 9.431879004752351e-19
668.1301828617256 8.904749664936876e-19
668.2311283408085 9.165046755339546e-19
668.3320738198912 9.013260949887083e-19
668.433019298974 9.205604178653356e-19
668.5339647780568 9.254830089929762e-19
668.6349102571396 9.019555074495123e-19
668.7358557362224 9.150658757971144e-19
668.8368012153052 8.762320030446828e-19
668.937746694388 9.086498001543376e-19
669.0386921734707 9.147924539234713e-19
669.1396376525536 8.960449444424014e-19
669.2405831316363 8.896326673844246e-19
669.3415286107191 9.134798013523482e-19
669.442474089802 9.071245865396885e-19
669.5434195688847 9.133776888352783e-19
669.6443650479675 9.241073220614854e-19
669.7453105270503 9.338838867123427e-19
669.8462560061331 9.196230495675514e-19
669.9472014852158 8.813044361559113e-19
670.0481469642987 9.1235316949953e-19
670.1490924433815 9.274776148324336e-19
670.2500379224642 8.935566730278757e-19
670.3509834015471 8.911071712713883e-19
670.4519288806298 9.127416141509168e-19
670.5528743597126 8.945810871699109e-19
670.6538198387955 8.97480366763855e-19
670.7547653178782 9.180524144207934e-19
670.855710796961 9.022904125695307e-19
670.9566562760438 8.819707645991364e-19
671.0576017551266 8.855280475812957e-19
671.1585472342093 8.741201397255949e-19
671.2594927132922 8.828374452319712e-19
671.3604381923749 8.843185175019196e-19
671.4613836714577 9.160004653008807e-19
671.5623291505406 9.243942988527131e-19
671.6632746296233 9.413925652641314e-19
671.7642201087061 9.614402605938728e-19
671.8651655877889 9.700934463913196e-19
671.9661110668717 9.168338529338605e-19
672.0670565459545 8.826845301113708e-19
672.1680020250373 8.803438700986425e-19
672.2689475041201 8.975017313355224e-19
672.3698929832028 8.877968103570279e-19
672.4708384622857 9.02474130044185e-19
672.5717839413685 9.205388202951302e-19
672.6727294204512 9.065240662826763e-19
672.7736748995341 8.919550699443652e-19
672.8746203786168 9.153670832801878e-19
672.9755658576996 8.767312508306338e-19
673.0765113367823 8.856393673056947e-19
673.1774568158652 9.657255375779187e-19
673.2784022949479 8.890012241382366e-19
673.3793477740307 8.982003239603658e-19
673.4802932531136 8.919808444838392e-19
673.5812387321963 8.915509359121096e-19
673.6821842112792 8.707189245281845e-19
673.7831296903619 8.591936360347342e-19
673.8840751694447 8.702496609004626e-19
673.9850206485276 8.609515398556223e-19
674.0859661276103 9.143265048514054e-19
674.1869116066931 8.786517089229523e-19
674.2878570857758 8.711448856763173e-19
674.3888025648587 8.617398066649005e-19
674.4897480439414 9.182973134936468e-19
674.5906935230242 8.860777233277181e-19
674.691639002107 8.998461455097628e-19
674.7925844811898 8.950254195486955e-19
674.8935299602726 8.889223003153143e-19
674.9944754393554 8.724574845297015e-19
675.0954209184382 8.71450735249205e-19
675.1963663975209 8.674437825018338e-19
675.2973118766038 9.111277646038842e-19
675.3982573556866 9.101133384808974e-19
675.4992028347693 8.913753934189839e-19
675.6001483138522 8.824074824578759e-19
675.7010937929349 9.093208411265258e-19
675.8020392720177 8.937069477217906e-19
675.9029847511006 8.445522059248798e-19
676.0039302301833 8.755613979484485e-19
676.1048757092661 8.909310860519274e-19
676.2058211883489 8.889971130921336e-19
676.3067666674317 9.202036299200204e-19
676.4077121465144 9.132516923887746e-19
676.5086576255973 9.132182802059997e-19
676.60960310468 9.138125218299502e-19
676.7105485837628 9.592977419748675e-19
676.8114940628457 9.693587945383945e-19
676.9124395419284 9.842177548442642e-19
677.0133850210112 1.0322140684393118e-18
677.114330500094 9.972919612397015e-19
677.2152759791768 9.766678174320938e-19
677.3162214582596 9.394566345776345e-19
677.4171669373424 9.45278576114564e-19
677.5181124164252 9.398659026142955e-19
677.6190578955079 9.449006931462423e-19
677.7200033745908 9.166423137623741e-19
677.8209488536735 8.995539207697665e-19
677.9218943327563 9.258607533646587e-19
678.0228398118392 9.131143849352885e-19
678.1237852909219 9.06830669850352e-19
678.2247307700047 9.058192487751587e-19
678.3256762490875 9.089332100326586e-19
678.4266217281703 8.832145319487863e-19
678.527567207253 8.685913595975524e-19
678.6285126863359 8.983340296026605e-19
678.7294581654187 9.068679664618003e-19
678.8304036445014 8.977582148088254e-19
678.9313491235843 8.79899684903012e-19
679.032294602667 8.886565621640747e-19
679.1332400817498 9.01580179283735e-19
679.2341855608327 8.90291888672403e-19
679.3351310399154 8.941775895791723e-19
679.4360765189982 8.955250750410942e-19
679.537021998081 8.892778553448512e-19
679.6379674771638 8.84451038674321e-19
679.7389129562465 8.840536845386292e-19
679.8398584353293 8.76132517238829e-19
679.9408039144121 8.521897468651926e-19
680.0417493934949 8.78610839886312e-19
680.1426948725777 8.792109010710024e-19
680.2436403516605 9.630331975919161e-19
680.3445858307433 1.1776177912352627e-18
680.445531309826 1.354867068524107e-18
680.5464767889089 1.465491421032374e-18
680.6474222679917 1.5549651687902683e-18
680.7483677470744 1.6531828355732318e-18
680.8493132261573 1.7166344189546937e-18
680.95025870524 1.7432967186281137e-18
681.0512041843228 1.737536846471105e-18
681.1521496634056 1.6698139872736512e-18
681.2530951424884 1.5502756988481768e-18
681.3540406215712 1.3997854060191318e-18
681.454986100654 1.0915299712955294e-18
681.5559315797368 9.099372215381618e-19
681.6568770588195 8.683509636241324e-19
681.7578225379024 9.455038268093217e-19
681.8587680169851 1.134822517099868e-18
681.9597134960679 1.2713485049887492e-18
682.0606589751508 1.33839619500861e-18
682.1616044542335 1.4130605295316247e-18
682.2625499333163 1.4386755890498042e-18
682.3634954123991 1.4933807927068132e-18
682.4644408914819 1.4846698436211388e-18
682.5653863705647 1.4346404273923557e-18
682.6663318496475 1.3592276163153063e-18
682.7672773287303 1.3004008018295996e-18
682.868222807813 1.1213400152214262e-18
682.9691682868959 8.766892210149737e-19
683.0701137659786 8.875198529077065e-19
683.1710592450614 8.510138405573632e-19
683.2720047241442 8.142261981423174e-19
683.372950203227 8.330383569675666e-19
683.4738956823098 8.745694685309199e-19
683.5748411613926 8.842531782533097e-19
683.6757866404754 8.430320145101952e-19
683.7767321195581 8.469518391248539e-19
683.877677598641 8.635517100916699e-19
683.9786230777238 8.583387323390575e-19
684.0795685568065 8.186396894350682e-19
684.1805140358894 8.451257855176732e-19
684.2814595149721 8.748296924813776e-19
684.3824049940549 8.738977063869499e-19
684.4833504731378 8.673230776708876e-19
684.5842959522205 8.5231881848471545e-19
684.6852414313033 8.697722053762233e-19
684.786186910386 8.81866164822829e-19
684.8871323894689 8.45635260518633e-19
684.9880778685516 8.6324494694012895e-19
685.0890233476345 8.791191157240133e-19
685.1899688267172 8.711237454661472e-19
685.2909143058 8.455909696745433e-19
685.3918597848829 8.71332661958992e-19
685.4928052639656 8.768339480403888e-19
685.5937507430484 8.472766857960712e-19
685.6946962221311 8.540296221553291e-19
685.795641701214 8.695312450266222e-19
685.8965871802968 8.46715743075863e-19
685.9975326593795 8.367255051178387e-19
686.0984781384624 8.466321243037013e-19
686.1994236175451 8.291617840380767e-19
686.300369096628 8.305223501949405e-19
686.4013145757107 8.292230203660712e-19
686.5022600547935 7.515672144611588e-19
686.6032055338762 6.974369855513544e-19
686.7041510129591 6.518325077894613e-19
686.8050964920419 6.548287335693871e-19
686.9060419711246 6.469374004346578e-19
687.0069874502075 6.327877001176981e-19
687.1079329292902 6.146631031660554e-19
687.208878408373 6.256015175821157e-19
687.3098238874559 6.500080030990138e-19
687.4107693665386 6.547580578036374e-19
687.5117148456214 6.722369797766463e-19
687.6126603247042 7.068690797674914e-19
687.713605803787 7.030732175115694e-19
687.8145512828698 7.169217900306188e-19
687.9154967619526 7.904670779420194e-19
688.0164422410354 7.847637657403822e-19
688.1173877201181 7.788653964892634e-19
688.218333199201 7.970536044526612e-19
688.3192786782837 7.775236855575461e-19
688.4202241573665 7.720157812258087e-19
688.5211696364493 7.700839145290474e-19
688.6221151155321 7.657615783205046e-19
688.7230605946149 7.357283322367631e-19
688.8240060736977 7.294449611755034e-19
688.9249515527805 7.406522169071005e-19
689.0258970318632 7.2960991781407685e-19
689.1268425109461 7.307338175863488e-19
689.2277879900289 7.27609229091373e-19
689.3287334691116 7.337169276937237e-19
689.4296789481945 7.4872657553151535e-19
689.5306244272772 7.750637473432526e-19
689.63156990636 7.402101863984717e-19
689.7325153854428 7.788564003601583e-19
689.8334608645256 7.679191187563718e-19
689.9344063436084 7.6539368503805745e-19
690.0353518226912 7.538876282305513e-19
690.136297301774 7.808693614289502e-19
690.2372427808567 7.739047575188608e-19
690.3381882599396 7.528072332669886e-19
690.4391337390223 7.574552348380398e-19
690.5400792181051 7.598956425037559e-19
690.641024697188 7.930231514557897e-19
690.7419701762707 7.841057559099802e-19
690.8429156553535 7.786137652651031e-19
690.9438611344362 7.883104271072436e-19
691.0448066135191 7.974819454571867e-19
691.1457520926019 7.982016649364661e-19
691.2466975716846 7.84047396940476e-19
691.3476430507675 7.898890737046979e-19
691.4485885298502 8.169650935703109e-19
691.549534008933 8.21940823487398e-19
691.6504794880158 8.183582479683558e-19
691.7514249670986 8.207382380540789e-19
691.8523704461813 8.121268278131248e-19
691.9533159252642 7.759669221059413e-19
692.054261404347 7.815154666603549e-19
692.1552068834297 8.217976755776898e-19
692.2561523625126 8.4710135478986e-19
692.3570978415953 8.328062104035334e-19
692.4580433206781 7.891440153205287e-19
692.558988799761 8.146987735304534e-19
692.6599342788437 8.404814047230892e-19
692.7608797579265 8.240053890512561e-19
692.8618252370093 8.144862117200232e-19
692.9627707160921 8.385180992427618e-19
693.0637161951748 8.243934752239062e-19
693.1646616742577 8.348566441584325e-19
693.2656071533405 8.337631943235804e-19
693.3665526324232 8.195450019011823e-19
693.4674981115061 7.940965637467312e-19
693.5684435905888 8.1674100590259305e-19
693.6693890696716 7.804918845755098e-19
693.7703345487544 7.93369121580407e-19
693.8712800278372 7.917194344748799e-19
693.97222550692 8.010622116026706e-19
694.0731709860028 8.089914060551178e-19
694.1741164650856 8.184533949537147e-19
694.2750619441683 8.242873500126683e-19
694.3760074232512 8.14203361922277e-19
694.476952902334 8.0403703645013e-19
694.5778983814167 7.863563958912362e-19
694.6788438604996 8.356400509862592e-19
694.7797893395823 8.226069847229748e-19
694.8807348186651 7.94368802255378e-19
694.9816802977479 8.519167410601519e-19
695.0826257768307 8.314506141880744e-19
695.1835712559134 8.355908953706293e-19
695.2845167349963 8.025698366362383e-19
695.3854622140791 8.034701267542644e-19
695.4864076931618 8.224627632026645e-19
695.5873531722447 8.3067196018335845e-19
695.6882986513274 8.106929311126854e-19
695.7892441304102 8.115911946446542e-19
695.8901896094931 8.1650545516917e-19
695.9911350885758 7.927902680114301e-19
696.0920805676586 8.220092680320316e-19
696.1930260467414 8.029366364449836e-19
696.2939715258242 8.083963057013932e-19
696.394917004907 8.226898503778863e-19
696.4958624839898 8.307919546438614e-19
696.5968079630726 8.148815132322451e-19
696.6977534421553 8.263421668495179e-19
696.7986989212382 8.39614178940148e-19
696.8996444003209 8.272646856042084e-19
697.0005898794037 8.038738670288139e-19
697.1015353584864 8.04536050785263e-19
697.2024808375693 8.026257530591236e-19
697.3034263166521 7.817463313709125e-19
697.4043717957348 8.298507897710202e-19
697.5053172748177 8.470186988568187e-19
697.6062627539004 8.454290237029751e-19
697.7072082329832 8.238317014672804e-19
697.8081537120661 7.920898019324137e-19
697.9090991911488 7.989695558828598e-19
698.0100446702317 8.202803436131817e-19
698.1109901493144 8.322523380190093e-19
698.2119356283972 8.240504239321382e-19
698.3128811074799 8.256177651964494e-19
698.4138265865628 8.37974671475306e-19
698.5147720656455 8.623120904021527e-19
698.6157175447283 8.634747489020446e-19
698.7166630238112 8.551374290347686e-19
698.8176085028939 8.338601766267742e-19
698.9185539819767 8.328823919325956e-19
699.0194994610595 8.250705490614442e-19
699.1204449401423 8.303503459164663e-19
699.2213904192251 8.123820920146632e-19
699.3223358983079 8.042924711825798e-19
699.4232813773907 7.981228821794482e-19
699.5242268564734 8.182107879651297e-19
699.6251723355563 8.332632989778534e-19
699.7261178146391 7.859209795303092e-19
699.8270632937218 8.136728063227461e-19
699.9280087728047 8.262401643602313e-19
700.0289542518874 8.370929372046008e-19
700.1298997309702 8.288414295227354e-19
700.230845210053 7.849059614854776e-19
700.3317906891358 7.893176195191305e-19
700.4327361682185 8.339567307871353e-19
700.5336816473014 8.165328557492587e-19
700.6346271263842 8.26491729807899e-19
700.7355726054669 7.982264688810907e-19
700.8365180845498 7.990958243655145e-19
700.9374635636325 7.966165207964458e-19
701.0384090427153 8.045055803431198e-19
701.1393545217982 8.041273182510761e-19
701.2403000008809 7.693534499801705e-19
701.3412454799637 7.77333372217648e-19
701.4421909590465 7.797644503782906e-19
701.5431364381293 8.026920319055484e-19
701.644081917212 7.910049535222462e-19
701.7450273962949 8.245344459748319e-19
701.8459728753777 8.264004231292405e-19
701.9469183544604 8.170911615827044e-19
702.0478638335433 8.169900567762971e-19
702.148809312626 8.3569096293909e-19
702.2497547917088 8.110828300210673e-19
702.3507002707915 7.944894387942023e-19
702.4516457498744 8.135605475481791e-19
702.5525912289572 8.30740798303151e-19
702.65353670804 8.290472476110328e-19
702.7544821871228 8.183684310425295e-19
702.8554276662055 8.341291886936669e-19
702.9563731452884 8.159591761565922e-19
703.0573186243712 8.01140795852822e-19
703.1582641034539 8.102147969522364e-19
703.2592095825368 7.986991851130722e-19
703.3601550616195 8.369131656904848e-19
703.4611005407023 8.2731540423126735e-19
703.562046019785 8.158491594849515e-19
703.6629914988679 7.848556377591766e-19
703.7639369779506 7.798764269977066e-19
703.8648824570334 8.117479133457145e-19
703.9658279361163 8.019479542494773e-19
704.066773415199 8.19725440989018e-19
704.1677188942818 8.306633871846867e-19
704.2686643733646 8.072068499301703e-19
704.3696098524474 8.020826374263188e-19
704.4705553315302 7.968447367617183e-19
704.571500810613 7.846675909882749e-19
704.6724462896958 7.952605542206144e-19
704.7733917687785 8.014414876495187e-19
704.8743372478614 8.125122209584039e-19
704.9752827269441 8.089090659411325e-19
705.0762282060269 8.0725406451608515e-19
705.1771736851098 7.873066450950535e-19
705.2781191641925 7.765424063423195e-19
705.3790646432753 7.79039244638963e-19
705.4800101223581 7.92235156881714e-19
705.5809556014409 7.884072584843166e-19
705.6819010805236 7.964913346912788e-19
705.7828465596065 7.95979118472801e-19
705.8837920386893 7.689793279609498e-19
705.984737517772 8.145480246946777e-19
706.0856829968549 8.469660920935434e-19
706.1866284759376 8.199244536073586e-19
706.2875739550204 8.18493447253659e-19
706.3885194341033 7.758493617204459e-19
706.489464913186 7.928026055751178e-19
706.5904103922688 8.123435779363007e-19
706.6913558713516 7.731538994247026e-19
706.7923013504344 7.958114461110791e-19
706.8932468295171 8.163831905551368e-19
706.9941923086 8.132911838266102e-19
707.0951377876827 8.071956067684584e-19
707.1960832667655 7.976586740526452e-19
707.2970287458484 7.955997729115876e-19
707.3979742249311 7.961133841503977e-19
707.4989197040139 8.055766167620534e-19
707.5998651830967 7.903113723305538e-19
707.7008106621795 7.773211564270023e-19
707.8017561412623 7.829718380658478e-19
707.902701620345 7.913336110713643e-19
708.0036470994279 7.922948722446974e-19
708.1045925785106 7.878877788559611e-19
708.2055380575935 7.62485806618496e-19
708.3064835366763 7.663991794155698e-19
708.407429015759 7.742027773885055e-19
708.5083744948417 8.012644086575861e-19
708.6093199739246 7.939547160631451e-19
708.7102654530074 8.191563728281935e-19
708.8112109320901 8.277932493350269e-19
708.912156411173 8.002867727229541e-19
709.0131018902557 7.8902110391387e-19
709.1140473693386 7.972775303223223e-19
709.2149928484214 8.180470728910629e-19
709.3159383275041 8.269036317726916e-19
709.416883806587 7.9289445429095565e-19
709.5178292856697 7.878341937625863e-19
709.6187747647525 7.856500473867831e-19
709.7197202438354 7.994711884237522e-19
709.8206657229181 7.925005671963902e-19
709.9216112020009 8.006514854348814e-19
710.0225566810836 8.168595033865924e-19
710.1235021601665 7.857022243881371e-19
710.2244476392493 7.562145929243728e-19
710.325393118332 8.0920319296878e-19
710.4263385974148 8.555111247191986e-19
710.5272840764976 8.343862057901829e-19
710.6282295555804 8.176906569173489e-19
710.7291750346632 7.8570151690913e-19
710.830120513746 7.862799535226329e-19
710.9310659928287 7.746623999343534e-19
711.0320114719116 7.646976731548892e-19
711.1329569509944 7.89869710305019e-19
711.2339024300771 7.802393532448322e-19
711.33484790916 7.960545963863395e-19
