# lambda flux
# nm Wm^-2nm^-1
598.747664683465 2.781116630890481e-19
598.7981051319358 2.8312777647647023e-19
598.8485455804067 2.46078005405624e-19
598.8989860288775 2.8519618097170504e-19
598.9494264773483 2.669530985596909e-19
598.9998669258192 2.7239480132908355e-19
599.05030737429 2.6993487304666443e-19
599.1007478227608 2.5886315268805377e-19
599.1511882712317 2.6905174753037944e-19
599.2016287197025 2.7465455581626833e-19
599.2520691681733 2.586618132843929e-19
599.3025096166441 2.5989506960260922e-19
599.352950065115 2.6093267599599974e-19
599.4033905135858 2.6406812127739174e-19
599.4538309620566 2.580475334168453e-19
599.5042714105275 2.6630076002158316e-19
599.5547118589983 2.5356050996595707e-19
599.6051523074691 2.342896576697443e-19
599.65559275594 2.7372702327308126e-19
599.7060332044108 2.7389962712663985e-19
599.7564736528816 2.627793283990839e-19
599.8069141013525 2.509340275020909e-19
599.8573545498233 2.6641255156865594e-19
599.9077949982941 2.8337995158498304e-19
599.9582354467649 2.6990363434664637e-19
600.0086758952358 2.7327080624343247e-19
600.0591163437066 2.7405828301969167e-19
600.1095567921774 2.746385151431799e-19
600.1599972406483 2.6912227179016807e-19
600.2104376891191 2.6863380544526037e-19
600.2608781375899 2.7175321026012345e-19
600.3113185860608 2.7159868513722295e-19
600.3617590345316 2.636674633837736e-19
600.4121994830024 2.826471105419558e-19
600.4626399314732 2.5876074993915835e-19
600.5130803799441 2.6649446160650714e-19
600.5635208284149 2.7259650532482254e-19
600.6139612768857 2.73049964456391e-19
600.6644017253566 2.687758018912873e-19
600.7148421738274 2.623215059841707e-19
600.7652826222982 2.580013972654393e-19
600.8157230707691 2.7416842344798415e-19
600.8661635192399 2.7122140430908203e-19
600.9166039677107 2.5314477441523644e-19
600.9670444161816 2.504340346066159e-19
601.0174848646524 2.40460298528594e-19
601.0679253131232 2.526577698565514e-19
601.118365761594 2.5590414638893604e-19
601.1688062100649 2.5121181466211075e-19
601.2192466585357 2.532854601321966e-19
601.2696871070065 2.562956336420696e-19
601.3201275554774 2.5262883663897326e-19
601.3705680039482 2.6949619807759723e-19
601.421008452419 2.6795486866593994e-19
601.4714489008899 2.6611356437273797e-19
601.5218893493607 2.6768695775232183e-19
601.5723297978315 2.812402834513074e-19
601.6227702463023 2.753380667473778e-19
601.6732106947732 2.7808629626383965e-19
601.723651143244 2.5782517762341165e-19
601.7740915917148 2.3502902102592576e-19
601.8245320401857 2.57240774041121e-19
601.8749724886565 2.590906271010931e-19
601.9254129371272 2.607786899027315e-19
601.9758533855982 2.617873426525349e-19
602.026293834069 2.6033957921039666e-19
602.0767342825397 2.6757718673951877e-19
602.1271747310107 2.565042451592886e-19
602.1776151794814 2.4779125298376394e-19
602.2280556279522 2.581232428876976e-19
602.278496076423 2.680041726096559e-19
602.328936524894 2.6178956460944475e-19
602.3793769733647 2.577488271647683e-19
602.4298174218355 2.7505709796984914e-19
602.4802578703064 2.6663036697217168e-19
602.5306983187772 2.497385922923169e-19
602.581138767248 2.7358079427094467e-19
602.631579215719 2.765623486503574e-19
602.6820196641897 2.564306461586352e-19
602.7324601126605 2.6316731299127617e-19
602.7829005611313 2.7198215146650566e-19
602.8333410096022 2.761337079837609e-19
602.883781458073 2.7856977534223606e-19
602.9342219065438 2.5706089899210593e-19
602.9846623550147 2.46891047557672e-19
603.0351028034855 2.5434343909823517e-19
603.0855432519563 2.6160179085726513e-19
603.1359837004272 2.5602981599852393e-19
603.186424148898 2.581280162558375e-19
603.2368645973688 2.6774798218681447e-19
603.2873050458397 2.6766713586310616e-19
603.3377454943105 2.6673442879051794e-19
603.3881859427813 2.615630083368773e-19
603.4386263912521 2.70537202939156e-19
603.489066839723 2.675300804257102e-19
603.5395072881938 2.6768162226575985e-19
603.5899477366646 2.7571478052114314e-19
603.6403881851355 2.6385113800912524e-19
603.6908286336063 2.6064448590046296e-19
603.7412690820771 2.659318908348568e-19
603.791709530548 2.6945130167506536e-19
603.8421499790188 2.5906993473862815e-19
603.8925904274896 2.5381418707585265e-19
603.9430308759604 2.527376485660642e-19
603.9934713244313 2.6748114171431277e-19
604.0439117729021 2.6772340539564333e-19
604.0943522213729 2.534471462816108e-19
604.1447926698438 2.562853702428465e-19
604.1952331183146 2.6282872500289667e-19
604.2456735667854 2.5585054803708217e-19
604.2961140152563 2.609579070552317e-19
604.3465544637271 2.7675933540246606e-19
604.3969949121979 2.7236185212266875e-19
604.4474353606688 2.634399348214634e-19
604.4978758091396 2.5919319348926324e-19
604.5483162576104 2.651299720834832e-19
604.5987567060812 2.6563016579590328e-19
604.6491971545521 2.5332686113567686e-19
604.6996376030229 2.655124362579481e-19
604.7500780514937 2.747672697043966e-19
604.8005184999646 2.6390312578033396e-19
604.8509589484354 2.4929273802763346e-19
604.9013993969062 2.4198360873086265e-19
604.9518398453771 2.610760913618057e-19
605.0022802938479 2.6999180207589985e-19
605.0527207423187 3.045536159942143e-19
605.1031611907896 3.118347383457943e-19
605.1536016392604 2.539666396971948e-19
605.2040420877312 2.655769673506741e-19
605.254482536202 2.667434531102091e-19
605.3049229846729 2.457485895553779e-19
605.3553634331437 2.4248545171519993e-19
605.4058038816145 2.614231024167785e-19
605.4562443300854 2.6126588143539323e-19
605.5066847785562 2.5704090153172217e-19
605.557125227027 2.757070896165492e-19
605.6075656754979 2.557329553385307e-19
605.6580061239687 2.483154077837802e-19
605.7084465724395 2.5893163594954406e-19
605.7588870209104 2.5990141572528244e-19
605.8093274693812 2.482479496739898e-19
605.859767917852 2.4631104539525898e-19
605.9102083663228 2.8700639315663277e-19
605.9606488147937 2.485394783656144e-19
606.0110892632645 2.6062584960644012e-19
606.0615297117353 2.6205096813682863e-19
606.1119701602062 2.4215905947647276e-19
606.162410608677 2.491991820380153e-19
606.2128510571478 2.6349367082200817e-19
606.2632915056187 2.6216472359326827e-19
606.3137319540895 2.701471826503425e-19
606.3641724025603 2.615659379252176e-19
606.414612851031 2.5115073835884234e-19
606.465053299502 2.5489074530423957e-19
606.5154937479728 2.498896187582011e-19
606.5659341964435 2.630956151467543e-19
606.6163746449145 2.7580710794427415e-19
606.6668150933853 2.5083517645509015e-19
606.717255541856 2.542535192651079e-19
606.767695990327 2.5799134822502007e-19
606.8181364387978 2.4955305753835543e-19
606.8685768872685 2.4861501715217393e-19
606.9190173357395 2.555491066500366e-19
606.9694577842102 2.433151279956886e-19
607.019898232681 2.394104243366167e-19
607.0703386811518 2.524569446290061e-19
607.1207791296227 2.4278629177917983e-19
607.1712195780935 2.36004539591912e-19
607.2216600265643 2.5405388026432097e-19
607.2721004750352 2.4959509087477123e-19
607.322540923506 2.664293038616859e-19
607.3729813719768 2.453578582629798e-19
607.4234218204477 2.464111226583929e-19
607.4738622689185 2.496583720743721e-19
607.5243027173893 2.5622800087506325e-19
607.5747431658601 2.3042343969907367e-19
607.625183614331 2.630160318435514e-19
607.6756240628018 2.6468236973447297e-19
607.7260645112726 2.6626922639092357e-19
607.7765049597435 2.4801975773170425e-19
607.8269454082143 2.605484817785726e-19
607.8773858566851 2.6405916225776774e-19
607.927826305156 2.669525992499372e-19
607.9782667536268 2.694941091630884e-19
608.0287072020976 2.6627512889298383e-19
608.0791476505685 2.620460281720567e-19
608.1295880990393 2.7105753809417274e-19
608.1800285475101 2.7257633352715504e-19
608.2304689959809 2.5643487416176654e-19
608.2809094444518 2.503549813073398e-19
608.3313498929226 2.442781249596415e-19
608.3817903413934 2.670349432494265e-19
608.4322307898643 2.44345027462937e-19
608.4826712383351 2.6281716901245607e-19
608.5331116868059 2.6830548203332307e-19
608.5835521352768 2.5087490278237635e-19
608.6339925837476 2.5016034186368247e-19
608.6844330322184 2.590884615706885e-19
608.7348734806892 2.757139978250485e-19
608.7853139291601 2.886213452842904e-19
608.8357543776309 2.5793416514583563e-19
608.8861948261017 2.6248632012102303e-19
608.9366352745726 2.682319799165023e-19
608.9870757230434 2.499487970156338e-19
609.0375161715142 2.61387380723791e-19
609.0879566199851 2.4845453779871346e-19
609.1383970684559 2.5869311049598616e-19
609.1888375169267 2.5602708296551597e-19
609.2392779653976 2.5598559373962543e-19
609.2897184138684 2.5762678245053864e-19
609.3401588623392 2.472733823309208e-19
609.39059931081 2.6579291533330534e-19
609.4410397592809 2.63584093163218e-19
609.4914802077517 2.4714836790596045e-19
609.5419206562225 2.5655865192888536e-19
609.5923611046934 2.4959555118879957e-19
609.6428015531642 2.5755237899894208e-19
609.693242001635 2.5329702658423767e-19
609.7436824501059 2.480796751822906e-19
609.7941228985767 2.4796234697160075e-19
609.8445633470475 3.046357424343722e-19
609.8950037955183 3.135999748193733e-19
609.9454442439892 3.0962754277725797e-19
609.99588469246 2.55775977802706e-19
610.0463251409308 2.4579338040495896e-19
610.0967655894017 2.5120773266373143e-19
610.1472060378725 2.4364008621566713e-19
610.1976464863433 2.561421678958336e-19
610.2480869348142 2.8320151732690045e-19
610.298527383285 2.9817593531686026e-19
610.3489678317558 2.522026515554678e-19
610.3994082802267 2.28353627633731e-19
610.4498487286975 2.748470840488547e-19
610.5002891771683 2.784938487432495e-19
610.5507296256391 2.6455736103689666e-19
610.60117007411 2.585462573834774e-19
610.6516105225808 2.594873720720072e-19
610.7020509710516 2.4387540705537597e-19
610.7524914195225 2.442117839064597e-19
610.8029318679933 2.3083842381592365e-19
610.8533723164641 2.3531327865613153e-19
610.903812764935 2.356011376319966e-19
610.9542532134058 2.3981881346305566e-19
611.0046936618766 2.233974751596685e-19
611.0551341103474 2.4832195962123696e-19
611.1055745588183 2.3684809324165766e-19
611.156015007289 2.4785243761241957e-19
611.2064554557599 2.5877047738480824e-19
611.2568959042308 2.4519750457117346e-19
611.3073363527016 2.5963261179119173e-19
611.3577768011723 2.466946052643603e-19
611.4082172496433 2.4608605805895957e-19
611.458657698114 2.616977100894442e-19
611.5090981465848 2.506024558999594e-19
611.5595385950558 2.3034827262521526e-19
611.6099790435266 2.511886340148615e-19
611.6604194919973 2.569405708798143e-19
611.7108599404681 2.5008530829595914e-19
611.761300388939 2.619452356259121e-19
611.8117408374098 2.5382617767081524e-19
611.8621812858806 2.4212964099428815e-19
611.9126217343515 2.4710842693329517e-19
611.9630621828223 2.5699306850153453e-19
612.0135026312931 2.7570698714826477e-19
612.063943079764 2.699028070041479e-19
612.1143835282348 2.517166677721708e-19
612.1648239767056 2.6065552922335474e-19
612.2152644251764 2.7557504095228445e-19
612.2657048736473 2.573757809344503e-19
612.3161453221181 2.3007725023673296e-19
612.3665857705889 2.380945090794552e-19
612.4170262190598 2.6404946633527594e-19
612.4674666675306 2.692154680874303e-19
612.5179071160014 2.6277731178964925e-19
612.5683475644723 2.530366298691373e-19
612.6187880129431 2.331364396858625e-19
612.6692284614139 2.462285201896173e-19
612.7196689098848 2.7062548645046423e-19
612.7701093583556 2.5924103894147836e-19
612.8205498068264 2.4127614880030923e-19
612.8709902552973 2.5972715889528884e-19
612.9214307037681 2.7663225476944647e-19
612.9718711522389 2.452450756641745e-19
613.0223116007097 2.275819088145918e-19
613.0727520491806 2.2929434905459426e-19
613.1231924976514 2.329444232579434e-19
613.1736329461222 2.3896080667247087e-19
613.2240733945931 2.5729427636837495e-19
613.2745138430639 2.466938126444207e-19
613.3249542915347 2.482018017224859e-19
613.3753947400056 2.301528036955165e-19
613.4258351884764 2.317705144006708e-19
613.4762756369472 2.3192410946110683e-19
613.526716085418 2.536023195893058e-19
613.5771565338889 2.6895900096729784e-19
613.6275969823597 2.4895142140950046e-19
613.6780374308305 2.3998919427572927e-19
613.7284778793014 2.397691685536859e-19
613.7789183277722 2.289745045826327e-19
613.829358776243 2.343680333010399e-19
613.8797992247139 2.391335148388555e-19
613.9302396731847 2.4080035352443307e-19
613.9806801216555 2.186739384826263e-19
614.0311205701264 2.3963804861777006e-19
614.0815610185972 2.5113104355336797e-19
614.132001467068 2.389175859885363e-19
614.1824419155388 2.7695475056214216e-19
614.2328823640097 2.3174941149397452e-19
614.2833228124805 2.117158641443753e-19
614.3337632609513 2.2885016407544626e-19
614.3842037094222 2.4447732392890907e-19
614.434644157893 2.4701824493617403e-19
614.4850846063638 2.2308527504022664e-19
614.5355250548347 2.4218977419802404e-19
614.5859655033055 2.901362875117539e-19
614.6364059517763 4.229636106252059e-19
614.6868464002471 4.463000358899843e-19
614.737286848718 4.273896343239529e-19
614.7877272971888 1.0421918748278462e-18
614.8381677456596 1.1978477227154363e-18
614.8886081941305 8.84902037849454e-19
614.9390486426013 1.1454856770779477e-18
614.9894890910721 1.1009042432362543e-18
615.039929539543 9.945133845933511e-19
615.0903699880138 9.628736788900777e-19
615.1408104364846 1.158813426797059e-18
615.1912508849555 1.1714627139301409e-18
615.2416913334263 1.0933830161220413e-18
615.2921317818971 1.0783185997005488e-18
615.3425722303679 1.1873531959783993e-18
615.3930126788388 1.1002386158875171e-18
615.4434531273096 1.1900764366541897e-18
615.4938935757804 1.1517845237810363e-18
615.5443340242513 1.1025174096027385e-18
615.5947744727221 1.1774836538962486e-18
615.6452149211929 9.540362157221753e-19
615.6956553696638 9.529434356203787e-19
615.7460958181346 1.0230766625000682e-18
615.7965362666054 1.1893989995753678e-18
615.8469767150762 1.2141074773153526e-18
615.8974171635471 1.3834524759487096e-18
615.9478576120179 1.2799663394174225e-18
615.9982980604887 1.1855416838316369e-18
616.0487385089596 1.2456773815884306e-18
616.0991789574304 1.1033427909510153e-18
616.1496194059011 9.949413011205067e-19
616.2000598543721 1.172714742466331e-18
616.2505003028429 1.0236495787261865e-18
616.3009407513136 1.3300820880572434e-18
616.3513811997846 1.2263079783908514e-18
616.4018216482553 1.0082568975656941e-18
616.4522620967261 1.4620697521317154e-18
616.5027025451969 1.3710469552498017e-18
616.5531429936678 1.4042033127528837e-18
616.6035834421386 1.4184990203419901e-18
616.6540238906094 1.245870421168368e-18
616.7044643390803 1.267928108459381e-18
616.7549047875511 1.1656987775427922e-18
616.8053452360219 1.3921596024082498e-18
616.8557856844928 1.0227896819278854e-18
616.9062261329636 1.3823497530242178e-18
616.9566665814344 1.4791472375193408e-18
617.0071070299052 1.4240014479493924e-18
617.0575474783761 1.2436463811172638e-18
617.1079879268469 1.4995940933273249e-18
617.1584283753177 1.2254367481247159e-18
617.2088688237886 1.204123853602373e-18
617.2593092722594 1.0240591362325736e-18
617.3097497207302 1.2411512644326924e-18
617.3601901692011 1.1988082728636636e-18
617.4106306176719 1.299151113370818e-18
617.4610710661427 1.319640195342725e-18
617.5115115146136 1.0889109282327783e-18
617.5619519630844 7.742427014799607e-19
617.6123924115552 8.121391851860594e-19
617.662832860026 1.087878964711533e-18
617.7132733084969 1.2271526366897707e-18
617.7637137569677 1.1970570925383973e-18
617.8141542054385 1.1957848226861004e-18
617.8645946539094 1.2057610854353296e-18
617.9150351023802 1.7249632414640457e-18
617.965475550851 1.741104907751677e-18
618.0159159993219 1.3177086355057412e-18
618.0663564477927 1.6522574835272283e-18
618.1167968962635 8.715472978853094e-18
618.1672373447343 1.677235923848097e-18
618.2176777932052 1.6146488578023848e-18
618.268118241676 7.334667969532889e-18
618.3185586901468 1.9165248355596547e-18
618.3689991386177 1.888551206402789e-18
618.4194395870885 1.2281632665365349e-17
618.4698800355593 1.5573991919120455e-18
618.5203204840302 1.6091874020549992e-18
618.570760932501 1.886185657132906e-18
618.6212013809718 1.693741150839608e-18
618.6716418294427 1.7563210418183334e-18
618.7220822779135 1.6328012307818818e-18
618.7725227263843 2.026647105538416e-18
618.8229631748551 2.954751248359153e-18
618.873403623326 1.439571884948037e-18
618.9238440717968 1.5849430834110374e-18
618.9742845202676 1.3093749381487885e-18
619.0247249687385 1.838438730280196e-18
619.0751654172093 1.9503695775565632e-18
619.1256058656801 1.808873760050549e-18
619.176046314151 1.956212642225544e-18
619.2264867626218 7.661275284924414e-19
619.2769272110926 7.581817431051342e-19
619.3273676595634 7.833209460957628e-19
619.3778081080343 7.931338563731906e-19
619.4282485565051 9.53732910042597e-19
619.4786890049759 8.364494486699665e-19
619.5291294534468 6.736195505900618e-19
619.5795699019176 6.388783142571647e-19
619.6300103503884 6.558304231355235e-19
619.6804507988593 8.11154926798378e-19
619.7308912473301 6.501967467600514e-19
619.7813316958009 6.596039025271404e-19
619.8317721442718 8.636893541313928e-19
619.8822125927426 1.10813843726393e-18
619.9326530412134 8.015878765038149e-19
619.9830934896843 6.970093186755468e-19
620.0335339381551 7.702865037005688e-19
620.0839743866259 9.82482847651967e-19
620.1344148350967 7.794629647377191e-19
620.1848552835676 5.071261967367406e-19
620.2352957320384 3.875058212045667e-19
620.2857361805092 7.719818034378598e-19
620.3361766289801 7.929745147732722e-19
620.3866170774509 6.53684506854917e-19
620.4370575259217 7.974016723936262e-19
620.4874979743925 5.556657968448504e-19
620.5379384228634 8.924807976651012e-19
620.5883788713342 6.498279687843778e-19
620.638819319805 8.787180897375012e-19
620.6892597682759 9.21080290095524e-19
620.7397002167467 9.16818184052138e-19
620.7901406652175 8.928549426909003e-19
620.8405811136884 8.408958072066981e-19
620.8910215621592 9.16669791249802e-19
620.94146201063 8.000645579835839e-19
620.9919024591009 7.846863301225754e-19
621.0423429075717 9.235190319215455e-19
621.0927833560424 9.986117069477871e-19
621.1432238045134 8.769685017667728e-19
621.1936642529841 9.80712789259789e-19
621.244104701455 1.1319900395437873e-18
621.2945451499257 1.186439703333042e-18
621.3449855983966 1.2556089996175744e-18
621.3954260468674 1.1340353020888265e-18
621.4458664953382 1.1215183593418477e-18
621.4963069438091 9.725824921546527e-19
621.5467473922799 1.1392820819190788e-18
621.5971878407507 1.456289282057246e-18
621.6476282892216 6.446490276517024e-19
621.6980687376924 7.5869031704876165e-19
621.7485091861632 8.562318848332844e-19
621.798949634634 5.281204625806388e-19
621.8493900831049 9.663630669440515e-19
621.8998305315757 1.32791512600161e-18
621.9502709800465 6.673598579733435e-19
622.0007114285174 1.2519471013329963e-18
622.0511518769882 1.1572990613392651e-18
622.101592325459 1.1552444730868135e-18
622.1520327739299 1.0907430717934049e-18
622.2024732224007 1.2936666115644013e-18
622.2529136708715 1.817297519675585e-18
622.3033541193424 8.096406205618116e-19
622.3537945678132 4.8571271051270725e-19
622.404235016284 -3.5841589793364195e-19
622.4546754647548 -1.1964922638643379e-17
622.5051159132257 -7.457157090587973e-18
622.5555563616965 9.257770830372009e-18
622.6059968101673 7.741529216509936e-17
622.6564372586382 1.7576667631645915e-17
622.706877707109 2.6970071861001275e-17
622.7573181555798 2.3813194376459248e-17
622.8077586040507 2.524660946175727e-17
622.8581990525215 2.1273296535352045e-17
622.9086395009923 3.0608613012461223e-17
622.9590799494631 1.4824653150688242e-17
623.009520397934 1.8597914735691768e-17
623.0599608464048 3.711714934904703e-17
623.1104012948756 1.6000503034410146e-18
623.1608417433465 1.5978813459665522e-17
623.2112821918173 3.5671651055908867e-17
623.2617226402881 1.5675048680404723e-17
623.312163088759 1.2866993128892456e-17
623.3626035372298 1.0720853338898912e-17
623.4130439857006 2.0971470165719935e-17
623.4634844341715 5.6707935398948045e-18
623.5139248826423 9.570648036541652e-18
623.5643653311131 1.3144257062855375e-17
623.6148057795839 3.81513619146747e-18
623.6652462280548 1.851754771753594e-17
623.7156866765256 8.742892296299514e-18
623.7661271249964 1.1892474236873268e-17
623.8165675734673 3.318840548118866e-17
623.8670080219381 2.879221398119169e-17
623.9174484704089 8.797252863988459e-18
623.9678889188798 3.804661550497446e-18
624.0183293673506 3.0993171789171303e-19
624.0687698158214 5.412896145774163e-19
624.1192102642922 2.4606338300903875e-19
624.1696507127631 3.052926144565774e-19
624.2200911612339 3.9557295425467373e-19
624.2705316097047 2.7802181799558055e-19
624.3209720581756 5.094709819787439e-19
624.3714125066464 4.278438805553007e-19
624.4218529551172 3.8817334249038105e-19
624.4722934035881 1.133065556691067e-19
624.5227338520589 2.1643191051483198e-19
624.5731743005297 2.831414018586081e-19
624.6236147490006 2.3868401530548847e-19
624.6740551974714 4.1829651312227533e-19
624.7244956459422 3.7216661786230868e-19
624.774936094413 1.7422521772561293e-19
624.8253765428839 2.638696379845585e-19
624.8758169913547 3.3198396183974773e-19
624.9262574398255 5.113304584423835e-19
624.9766978882964 3.464697353144404e-19
625.0271383367672 3.2810845815815387e-19
625.077578785238 2.689930899795573e-19
625.1280192337089 2.9666008908172075e-19
625.1784596821797 6.509740199996718e-19
625.2289001306505 3.4613528778809126e-19
625.2793405791213 3.2551269488369796e-19
625.3297810275922 5.01432855751729e-19
625.380221476063 5.580363887385996e-19
625.4306619245338 3.493159016950764e-19
625.4811023730047 2.874279791818868e-19
625.5315428214755 3.6687421417850846e-19
625.5819832699462 5.32080308287562e-19
625.6324237184172 6.194100729918762e-19
625.682864166888 4.78107034233123e-19
625.7333046153587 5.1145940055191195e-19
625.7837450638297 5.81792313453856e-19
625.8341855123005 6.334688316195889e-19
625.8846259607712 8.616796929889338e-19
625.935066409242 7.309701866272807e-19
625.985506857713 9.132548855812373e-19
626.0359473061837 1.0534024904429902e-18
626.0863877546545 7.858017913587973e-19
626.1368282031254 6.066505586732496e-19
626.1872686515962 6.376093098744897e-19
626.237709100067 7.616217192050686e-19
626.288149548538 8.178435141193792e-19
626.3385899970087 6.776434832130235e-19
626.3890304454795 9.095560248453773e-19
626.4394708939503 7.838894080771826e-19
626.4899113424212 8.390914406345165e-19
626.540351790892 6.540242221935768e-19
626.5907922393628 4.983497316450661e-19
626.6412326878337 6.477759678105461e-19
626.6916731363045 8.147842301290594e-19
626.7421135847753 1.079365483312914e-18
626.7925540332462 9.34418835123964e-19
626.842994481717 8.168121545448904e-19
626.8934349301878 6.482932431298078e-19
626.9438753786587 4.071655145515399e-19
626.9943158271295 8.81878165959906e-19
627.0447562756003 7.447748659068002e-19
627.0951967240712 8.835533985301347e-19
627.145637172542 -1.2852628325717694e-19
627.1960776210128 -4.927221476575114e-19
627.2465180694836 -1.9922434204838616e-18
627.2969585179545 6.531032305614839e-18
627.3473989664253 3.0846601503284027e-17
627.3978394148961 5.254647472561328e-17
627.448279863367 3.1597269465082464e-17
627.4987203118378 2.996839408728398e-17
627.5491607603086 3.0447070117231705e-17
627.5996012087794 3.502553891985822e-17
627.6500416572503 3.387166174937825e-17
627.7004821057211 3.4186497381539916e-17
627.7509225541919 2.7315872746771348e-17
627.8013630026628 3.5088387683329957e-17
627.8518034511336 3.733278639153203e-17
627.9022438996044 3.0231814773394066e-17
627.9526843480753 3.87008504747843e-17
628.0031247965461 3.418038901374099e-17
628.0535652450169 3.3426716420898304e-17
628.1040056934878 3.0784165174494596e-17
628.1544461419586 3.07707773671864e-17
628.2048865904294 3.963413622219268e-17
628.2553270389003 2.8139089528866596e-17
628.3057674873711 4.2987288287501813e-17
628.3562079358419 3.404207480752203e-17
628.4066483843127 3.470367492806407e-17
628.4570888327836 3.8986345775518264e-17
628.5075292812544 3.0737369232513035e-17
628.5579697297252 3.0518354481694166e-17
628.6084101781961 3.0585770393365914e-17
628.6588506266669 3.1253193704764214e-17
628.7092910751377 3.21398117440298e-17
628.7597315236086 2.6452670798485104e-19
628.8101719720794 1.2973721005686963e-19
628.8606124205502 4.003504845705552e-19
628.911052869021 3.5990560238978184e-19
628.9614933174919 2.5180734530150307e-19
629.0119337659627 4.1219834493080166e-19
629.0623742144335 5.846739733363493e-19
629.1128146629044 6.103242494495365e-19
629.1632551113752 4.241396544718644e-19
629.213695559846 2.802325087971592e-19
629.2641360083169 3.6760721193204623e-19
629.3145764567877 3.074092922803655e-19
629.3650169052585 2.6212847207656134e-19
629.4154573537294 7.997499501865151e-19
629.4658978022002 2.4058745926274626e-18
629.516338250671 6.177328712738431e-18
629.5667786991418 6.288564410386292e-18
629.6172191476127 6.517438843410503e-18
629.6676595960835 7.023774263134314e-18
629.7181000445543 6.44740934951769e-18
629.7685404930252 6.763145342904863e-18
629.818980941496 7.490465092710835e-18
629.8694213899668 8.20090740411478e-18
629.9198618384377 7.729035786374626e-18
629.9703022869085 6.682717068786787e-18
630.0207427353793 7.010222817166287e-18
630.07118318385 7.4679580481052e-18
630.121623632321 7.081411343037423e-18
630.1720640807918 7.301083769290058e-18
630.2225045292626 7.781721367366782e-18
630.2729449777335 6.973251076323866e-18
630.3233854262043 7.754787201410111e-18
630.373825874675 7.007999952165616e-18
630.424266323146 7.231153812245177e-18
630.4747067716168 6.801464273165182e-18
630.5251472200875 4.728748593224171e-18
630.5755876685585 1.2122550139396917e-18
630.6260281170293 7.073440608731767e-19
630.6764685655 7.473563410189434e-19
630.7269090139708 4.739577313215827e-19
630.7773494624417 4.533128744121374e-19
630.8277899109125 2.488465797711017e-19
630.8782303593833 3.005541883516866e-19
630.9286708078542 4.988535340357666e-19
630.979111256325 4.480486114700755e-19
631.0295517047958 3.961487065696408e-19
631.0799921532667 6.380542042327931e-19
631.1304326017375 3.350907756359392e-19
631.1808730502083 3.5847073382974383e-19
631.2313134986791 -3.8620896599526306e-20
631.28175394715 -1.3683056923622514e-19
631.3321943956208 -9.750001409064039e-20
631.3826348440916 -2.2995169977692437e-19
631.4330752925625 3.5703035611338337e-19
631.4835157410333 2.806696324946369e-19
631.5339561895041 1.797252587165546e-20
631.584396637975 -2.2056358455165416e-19
631.6348370864458 -1.0161940131731281e-19
631.6852775349166 -3.7126909488984083e-20
631.7357179833875 1.3138132665044869e-19
631.7861584318583 -1.051593335639277e-19
631.8365988803291 5.790666569316907e-20
631.8870393287999 -2.292136168011126e-21
631.9374797772708 2.812118265489135e-19
631.9879202257416 3.140724412734503e-19
632.0383606742124 6.9178022465733e-20
632.0888011226833 1.2344454554855699e-19
632.1392415711541 2.174398479481465e-19
632.1896820196249 4.267388098144401e-19
632.2401224680958 2.4878905344088124e-19
632.2905629165666 1.7934905273177414e-19
632.3410033650374 1.0713441364231881e-19
632.3914438135082 2.222084431055177e-19
632.4418842619791 4.982123790896708e-19
632.4923247104499 5.2146451025503e-19
632.5427651589207 5.253863140361887e-19
632.5932056073916 7.065619625428335e-19
632.6436460558624 4.080241152818828e-19
632.6940865043332 3.8217715326448913e-19
632.7445269528041 2.941738334080011e-19
632.7949674012749 3.418367897954206e-19
632.8454078497457 2.473367739374541e-19
632.8958482982166 4.2414671674179537e-19
632.9462887466874 -1.4322839347435456e-20
632.9967291951582 2.21131499637277e-19
633.047169643629 8.42544158862889e-20
633.0976100920999 4.74440725857014e-19
633.1480505405707 3.817905369426077e-19
633.1984909890415 4.499313140233425e-19
633.2489314375124 1.3602815796078572e-19
633.2993718859832 1.981974200759765e-19
633.349812334454 1.3813222024403556e-19
633.4002527829249 3.678721236473365e-19
633.4506932313957 2.5018211323313844e-19
633.5011336798665 -1.7856484282684295e-20
633.5515741283373 3.7512968768222045e-19
633.6020145768082 3.7873961979280545e-19
633.652455025279 4.2360465808963918e-19
633.7028954737498 2.860140546669334e-19
633.7533359222207 9.301898890393177e-22
633.8037763706915 -2.6328931002903496e-19
633.8542168191623 1.1696777758475087e-19
633.9046572676332 3.062181464282655e-19
633.955097716104 7.478969233051275e-19
634.0055381645748 6.491013856053916e-20
634.0559786130457 1.6477317973611886e-19
634.1064190615165 1.0906746991069298e-19
634.1568595099873 4.0444950197720133e-19
634.2072999584582 2.0489648433293687e-19
634.257740406929 2.5900033439958003e-19
634.3081808553998 1.6059943931877982e-19
634.3586213038706 4.454559258629367e-19
634.4090617523415 5.472358135525663e-19
634.4595022008123 4.2107033270990367e-19
634.5099426492831 3.748710989675362e-19
634.560383097754 1.8463057569102542e-19
634.6108235462248 2.345653295502648e-19
634.6612639946956 3.316807994881005e-19
634.7117044431664 5.364399151909946e-19
634.7621448916373 3.2368868225401676e-19
634.8125853401081 3.1011500741267776e-19
634.8630257885789 3.2657870544534805e-19
634.9134662370498 4.238606084194138e-19
634.9639066855206 4.828402074513035e-19
635.0143471339914 2.967232491045558e-19
635.0647875824623 2.9548211283657325e-19
